Code,Name,Address,Postcode,Postcode nospace,URL,JSON,Council,Constituency,Ward,lat-lng
RTD02,Newcastle Birthing Centre,"Queen Victoria Road, Newcastle upon Tyne, Tyne & Wear, NE1 4LP",NE1 4LP,NE14LP,http://uk-postcodes.com/postcode/NE14LP.json,"{""postcode"":""NE1 4LP"",""geo"":{""lat"":54.979755251998924,""lng"":-1.6180939436054371,""easting"":424540.0,""northing"":565083.0,""geohash"":""http://geohash.org/gcybg0v8r9jw""},""administrative"":{""council"":{""title"":""Newcastle upon Tyne"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E08000021"",""code"":""E08000021""},""ward"":{""title"":""Westgate"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05001111"",""code"":""E05001111""},""constituency"":{""title"":""Newcastle upon Tyne Central"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000831"",""code"":""E14000831""}}}",Newcastle upon Tyne,Newcastle upon Tyne Central,Westgate,"54.979755251998924,-1.6180939436054371"
RHM03,New Forest Birth Centre,"Lyndhurst Road, Ashurst, Southampton, SO40 7AR",SO40 7AR,SO407AR,http://uk-postcodes.com/postcode/SO407AR.json,"{""postcode"":""SO40 7AR"",""geo"":{""lat"":50.89213688671446,""lng"":-1.5225555995421234,""easting"":433676.0,""northing"":110403.0,""geohash"":""http://geohash.org/gcnct2ek1vum""},""administrative"":{""council"":{""title"":""New Forest"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000091"",""code"":""E07000091""},""county"":{""title"":""Hampshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000014"",""code"":""E10000014""},""ward"":{""title"":""Ashurst, Copythorne South and Netley Marsh"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05004580"",""code"":""E05004580""},""constituency"":{""title"":""New Forest East"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000827"",""code"":""E14000827""},""parish"":{""title"":""Ashurst and Colbury"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04004554"",""code"":""E04004554""},""electoral_district"":{""title"":""Lyndhurst"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000017739"",""code"":""7000000000017739""}}}",New Forest,New Forest East,"Ashurst, Copythorne South and Netley Marsh","50.89213688671446,-1.5225555995421234"
7A7BR,Newtown Birth Centre,"Llanfair Road, Newtown, Powys, SY16 2DW",SY16 2DW,SY162DW,http://uk-postcodes.com/postcode/SY162DW.json,"{""postcode"":""SY16 2DW"",""geo"":{""lat"":52.52118719530661,""lng"":-3.3142063675179116,""easting"":310926.0,""northing"":292290.0,""geohash"":""http://geohash.org/gcmdu94wj6ut""},""administrative"":{""council"":{""title"":""Powys"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W06000023"",""code"":""W06000023""},""constituency"":{""title"":""Montgomeryshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W07000063"",""code"":""W07000063""},""parish"":{""title"":""Newtown and Llanllwchaiarn Commun"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W04000335"",""code"":""W04000335""}}}",Powys,Montgomeryshire,,"52.52118719530661,-3.3142063675179116"
RJZ01,Nightingale Birth Centre (labour ward),"Denmark Hill, London, SE5 9RS",SE5 9RS,SE59RS,http://uk-postcodes.com/postcode/SE59RS.json,"{""postcode"":""SE5 9RS"",""geo"":{""lat"":51.46835699614551,""lng"":-0.09229156244091385,""easting"":532605.0,""northing"":176102.0,""geohash"":""http://geohash.org/gcpuvcsbcmnk""},""administrative"":{""council"":{""title"":""Lambeth"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E09000022"",""code"":""E09000022""},""ward"":{""title"":""Herne Hill"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05000423"",""code"":""E05000423""},""constituency"":{""title"":""Dulwich and West Norwood"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000673"",""code"":""E14000673""}}}",Lambeth,Dulwich and West Norwood,Herne Hill,"51.46835699614551,-0.09229156244091385"
RTF86,Northumbria Birthing Centre (labour ward),"Northumbria Way, Cramlington, Northumberland, NE23 6NZ",NE23 6NZ,NE236NZ,http://uk-postcodes.com/postcode/NE236NZ.json,,,,,
RH833,Okehampton Birth Unit,"Cavell Way, Okehampton, Devon, EX20 1PN",EX20 1PN,EX201PN,http://uk-postcodes.com/postcode/EX201PN.json,"{""postcode"":""EX20 1PN"",""geo"":{""lat"":50.74191777315616,""lng"":-3.9973299472270507,""easting"":259169.0,""northing"":95492.0,""geohash"":""http://geohash.org/gcj0tj31p7nc""},""administrative"":{""council"":{""title"":""West Devon"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000047"",""code"":""E07000047""},""county"":{""title"":""Devon"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000008"",""code"":""E10000008""},""ward"":{""title"":""Okehampton East"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05003651"",""code"":""E05003651""},""constituency"":{""title"":""Central Devon"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000623"",""code"":""E14000623""},""parish"":{""title"":""Okehampton"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04003342"",""code"":""E04003342""},""electoral_district"":{""title"":""Okehampton Rural"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000042653"",""code"":""7000000000042653""}}}",West Devon,Central Devon,Okehampton East,"50.74191777315616,-3.9973299472270507"
RWEAA,Orchard Birth Centre,"Infirmary Square, Leicester, Leicestershire, LE1 5WW",LE1 5WW,LE15WW,http://uk-postcodes.com/postcode/LE15WW.json,"{""postcode"":""LE1 5WW"",""geo"":{""lat"":52.6278185035576,""lng"":-1.1347881301100775,""easting"":458660.0,""northing"":303691.0,""geohash"":""http://geohash.org/gcr5qhtem82t""},""administrative"":{""council"":{""title"":""City of Leicester"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000016"",""code"":""E06000016""},""ward"":{""title"":""Castle"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05001789"",""code"":""E05001789""},""constituency"":{""title"":""Leicester South"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000783"",""code"":""E14000783""}}}",City of Leicester,Leicester South,Castle,"52.6278185035576,-1.1347881301100775"
RXWMJ,Oswestry Midwife Led Unit,"Oswestry, Shropshire, SY10 7AG",SY10 7AG,SY107AG,http://uk-postcodes.com/postcode/SY107AG.json,"{""postcode"":""SY10 7AG"",""geo"":{""lat"":52.884235190935,""lng"":-3.032671426307038,""easting"":330607.0,""northing"":332363.0,""geohash"":""http://geohash.org/gcmufgr8vxuq""},""administrative"":{""council"":{""title"":""Shropshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000051"",""code"":""E06000051""},""constituency"":{""title"":""North Shropshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000849"",""code"":""E14000849""},""parish"":{""title"":""Selattyn and Gobowen"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04011352"",""code"":""E04011352""}}}",Shropshire,North Shropshire,,"52.884235190935,-3.032671426307038"
RTH08,Oxford Spires Midwifery-led Unit,"Headley Way, Headington, Oxford, Oxfordshire, OX3 9DU",OX3 9DU,OX39DU,http://uk-postcodes.com/postcode/OX39DU.json,"{""postcode"":""OX3 9DU"",""geo"":{""lat"":51.763872717166876,""lng"":-1.2197919574477005,""easting"":453940.0,""northing"":207531.0,""geohash"":""http://geohash.org/gcpnkprf2v30""},""administrative"":{""council"":{""title"":""Oxford"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000178"",""code"":""E07000178""},""county"":{""title"":""Oxfordshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000025"",""code"":""E10000025""},""ward"":{""title"":""Headington"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05006551"",""code"":""E05006551""},""constituency"":{""title"":""Oxford East"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000873"",""code"":""E14000873""},""electoral_district"":{""title"":""Headington and Quarry"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000044459"",""code"":""7000000000044459""}}}",Oxford,Oxford East,Headington,"51.763872717166876,-1.2197919574477005"
RD129,Paulton Birth Centre,"Salisbury Road, Paulton, Bristol, BS39 7SB",BS39 7SB,BS397SB,http://uk-postcodes.com/postcode/BS397SB.json,"{""postcode"":""BS39 7SB"",""geo"":{""lat"":51.29868693665553,""lng"":-2.4932671414917196,""easting"":365705.0,""northing"":155622.0,""geohash"":""http://geohash.org/gcn5z68kw8m7""},""administrative"":{""council"":{""title"":""Bath and North East Somerset"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000022"",""code"":""E06000022""},""ward"":{""title"":""Paulton"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05001959"",""code"":""E05001959""},""constituency"":{""title"":""North East Somerset"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000846"",""code"":""E14000846""},""parish"":{""title"":""Paulton"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04000983"",""code"":""E04000983""}}}",Bath and North East Somerset,North East Somerset,Paulton,"51.29868693665553,-2.4932671414917196"
REF81,Penrice Birth Centre,"Porthpean Road, St. Austell, Cornwall, PL26 6AA",PL26 6AA,PL266AA,http://uk-postcodes.com/postcode/PL266AA.json,"{""postcode"":""PL26 6AA"",""geo"":{""lat"":50.32714985173172,""lng"":-4.773037852426225,""easting"":202720.0,""northing"":51146.0,""geohash"":""http://geohash.org/gbuw73u2uhtn""},""administrative"":{""council"":{""title"":""Cornwall"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000052"",""code"":""E06000052""},""constituency"":{""title"":""St. Austell and Newquay"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000961"",""code"":""E14000961""},""parish"":{""title"":""Pentewan Valley"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04011504"",""code"":""E04011504""}}}",Cornwall,St. Austell and Newquay,,"50.32714985173172,-4.773037852426225"
RNLBE,Penrith Birthing Centre,"Bridge Lane, Penrith, Cumbria, CA11 8HX",CA11 8HX,CA118HX,http://uk-postcodes.com/postcode/CA118HX.json,"{""postcode"":""CA11 8HX"",""geo"":{""lat"":54.65699827857646,""lng"":-2.743259742162865,""easting"":352146.0,""northing"":529354.0,""geohash"":""http://geohash.org/gcwncw42j6vq""},""administrative"":{""council"":{""title"":""Eden"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000030"",""code"":""E07000030""},""county"":{""title"":""Cumbria"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000006"",""code"":""E10000006""},""ward"":{""title"":""Penrith Pategill"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05003227"",""code"":""E05003227""},""constituency"":{""title"":""Penrith and The Border"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000877"",""code"":""E14000877""},""electoral_district"":{""title"":""Penrith East"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000013034"",""code"":""7000000000013034""}}}",Eden,Penrith and The Border,Penrith Pategill,"54.65699827857646,-2.743259742162865"
N333H,Peterhead Community Maternity Unit,"Links Terrace, Peterhead, Aberdeenshire, AB42 2XB",AB42 2XB,AB422XB,http://uk-postcodes.com/postcode/AB422XB.json,"{""postcode"":""AB42 2XB"",""geo"":{""lat"":57.502384286241224,""lng"":-1.7941073578393483,""easting"":412437.0,""northing"":845816.0,""geohash"":""http://geohash.org/gfnxp5vxdm2e""},""administrative"":{""council"":{""title"":""Aberdeenshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S12000034"",""code"":""S12000034""},""ward"":{""title"":""Peterhead South and Cruden"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S13002494"",""code"":""S13002494""},""constituency"":{""title"":""Banff and Buchan"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S14000007"",""code"":""S14000007""}}}",Aberdeenshire,Banff and Buchan,Peterhead South and Cruden,"57.502384286241224,-1.7941073578393483"
RHU02,Portsmouth Maternity Centre,"Second Floor, Block A, St Mary's Campus, Milton Road, Portsmouth, PO3 6AD",PO3 6AD,PO36AD,http://uk-postcodes.com/postcode/PO36AD.json,"{""postcode"":""PO3 6AD"",""geo"":{""lat"":50.79998289460193,""lng"":-1.0640485747135244,""easting"":466054.0,""northing"":100464.0,""geohash"":""http://geohash.org/gcp0zzc5mg5v""},""administrative"":{""council"":{""title"":""City of Portsmouth"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000044"",""code"":""E06000044""},""ward"":{""title"":""Milton"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05002450"",""code"":""E05002450""},""constituency"":{""title"":""Portsmouth South"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000884"",""code"":""E14000884""}}}",City of Portsmouth,Portsmouth South,Milton,"50.79998289460193,-1.0640485747135244"
RXN02,Preston Birth Centre,"Sharoe Green Lane North, Fulwood, Preston, Lancashire, PR2 9HT",PR2 9HT,PR29HT,http://uk-postcodes.com/postcode/PR29HT.json,"{""postcode"":""PR2 9HT"",""geo"":{""lat"":53.79135443229535,""lng"":-2.7073886802782527,""easting"":353495.0,""northing"":433014.0,""geohash"":""http://geohash.org/gcw442kt370x""},""administrative"":{""council"":{""title"":""Preston"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000123"",""code"":""E07000123""},""county"":{""title"":""Lancashire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000017"",""code"":""E10000017""},""ward"":{""title"":""Sharoe Green"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05005288"",""code"":""E05005288""},""constituency"":{""title"":""Wyre and Preston North"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14001057"",""code"":""E14001057""},""electoral_district"":{""title"":""Preston North East"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000042973"",""code"":""7000000000042973""}}}",Preston,Wyre and Preston North,Sharoe Green,"53.79135443229535,-2.7073886802782527"
RQQ31,Primrose Midwifery-led Birthing Suite,"Hinchingbrooke Park, Huntingdon, Cambridgeshire, PE29 6NT",PE29 6NT,PE296NT,http://uk-postcodes.com/postcode/PE296NT.json,"{""postcode"":""PE29 6NT"",""geo"":{""lat"":52.333350164750435,""lng"":-0.20266402985831378,""easting"":522564.0,""northing"":272105.0,""geohash"":""http://geohash.org/gcrcequrved9""},""administrative"":{""council"":{""title"":""Huntingdonshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000011"",""code"":""E07000011""},""county"":{""title"":""Cambridgeshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000003"",""code"":""E10000003""},""ward"":{""title"":""Huntingdon West"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05008529"",""code"":""E05008529""},""constituency"":{""title"":""Huntingdon"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000757"",""code"":""E14000757""},""parish"":{""title"":""Huntingdon"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04012030"",""code"":""E04012030""},""electoral_district"":{""title"":""Huntingdon"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000042946"",""code"":""7000000000042946""}}}",Huntingdonshire,Huntingdon,Huntingdon West,"52.333350164750435,-0.20266402985831378"
RGT32,Rosie Birth Centre,"Robinson Way, Cambridge, CB2 0SW",CB2 0SW,CB20SW,http://uk-postcodes.com/postcode/CB20SW.json,"{""postcode"":""CB2 0SW"",""geo"":{""lat"":52.173740433476624,""lng"":0.13912905633063954,""easting"":546375.0,""northing"":254988.0,""geohash"":""http://geohash.org/u120g1vq1fnh""},""administrative"":{""council"":{""title"":""Cambridge"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000008"",""code"":""E07000008""},""county"":{""title"":""Cambridgeshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000003"",""code"":""E10000003""},""ward"":{""title"":""Queen Edith's"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05002712"",""code"":""E05002712""},""constituency"":{""title"":""South Cambridgeshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000934"",""code"":""E14000934""},""electoral_district"":{""title"":""Queen Edith's"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000001257"",""code"":""7000000000001257""}}}",Cambridge,South Cambridgeshire,Queen Edith's,"52.173740433476624,0.13912905633063954"
RXRE9,Rossendale Birth Centre,"Bacup Road, Rawtenstall, Lancashire, BB4 7PL",BB4 7PL,BB47PL,http://uk-postcodes.com/postcode/BB47PL.json,"{""postcode"":""BB4 7PL"",""geo"":{""lat"":53.70135389407733,""lng"":-2.2804700328909004,""easting"":381580.0,""northing"":422805.0,""geohash"":""http://geohash.org/gcw3s053j1ym""},""administrative"":{""council"":{""title"":""Rossendale"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000125"",""code"":""E07000125""},""county"":{""title"":""Lancashire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000017"",""code"":""E10000017""},""ward"":{""title"":""Hareholme"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05005322"",""code"":""E05005322""},""constituency"":{""title"":""Rossendale and Darwen"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000902"",""code"":""E14000902""},""electoral_district"":{""title"":""Rossendale North"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000004569"",""code"":""7000000000004569""}}}",Rossendale,Rossendale and Darwen,Hareholme,"53.70135389407733,-2.2804700328909004"
RHW01,Rushey Birth Centre,"London Road, Reading, Berkshire, RG1 5AN",RG1 5AN,RG15AN,http://uk-postcodes.com/postcode/RG15AN.json,"{""postcode"":""RG1 5AN"",""geo"":{""lat"":51.45140407653169,""lng"":-0.95863070902051,""easting"":472458.0,""northing"":173005.0,""geohash"":""http://geohash.org/gcpkdnmynkch""},""administrative"":{""council"":{""title"":""Reading"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000038"",""code"":""E06000038""},""ward"":{""title"":""Redlands"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05002330"",""code"":""E05002330""},""constituency"":{""title"":""Reading East"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000889"",""code"":""E14000889""}}}",Reading,Reading East,Redlands,"51.45140407653169,-0.95863070902051"
